Artist Name,Stubhub ID,Year,Month,Date,DayOfWeek,Name,City,State,ZipCode,Cons1,Cons2
A Boogie Wit Da Hoodie,103960663,2019,2,26,2,The Tabernacle,Atlanta,GA,30303,0,0
A Boogie Wit Da Hoodie,103959490,2019,2,28,4,The Fillmore Charlotte,Charlotte,NC,28202,0,0
A Boogie Wit Da Hoodie,103959491,2019,3,1,5,The Ritz Raleigh,Raleigh,NC,27609,0,0
A Boogie Wit Da Hoodie,103959493,2019,3,4,1,Baltimore SoundStage,Baltimore,MD,21202,0,0
A Boogie Wit Da Hoodie,103960666,2019,3,5,2,The Fillmore Silver Spring,Silver Spring,MD,20910,0,0
A Boogie Wit Da Hoodie,103961378,2019,3,7,4,Terminal 5,New York,NY,10019,0,0
A Boogie Wit Da Hoodie,103959494,2019,3,10,7,House of Blues Boston,Boston,MA,2215,0,0
A Boogie Wit Da Hoodie,103959496,2019,3,13,3,House of Blues Cleveland,Cleveland,OH,44114,0,0
A Boogie Wit Da Hoodie,103964713,2019,3,15,5,Intersection,Grand Rapids,MI,49503,0,0
A Boogie Wit Da Hoodie,103959498,2019,3,16,6,The Fillmore Detroit,Detroit,MI,48201,0,0
A Boogie Wit Da Hoodie,103960669,2019,3,19,2,Deluxe at Old National Centre,Indianapolis,IN,46204,0,0
A Boogie Wit Da Hoodie,103961501,2019,3,22,5,House of Blues Chicago,Chicago,IL,60654,0,0
A Boogie Wit Da Hoodie,103960671,2019,3,23,6,Varsity Theater Minneapolis,Minneapolis,MN,55414,0,0
A Boogie Wit Da Hoodie,103961510,2019,3,26,2,Summit Music Hall,Denver,CO,80202,0,0
A Boogie Wit Da Hoodie,103961502,2019,3,28,4,House of Blues Las Vegas,Las Vegas,NV,89119,0,0
A Boogie Wit Da Hoodie,103961504,2019,3,29,5,The Van Buren,Phoenix,AZ,85003,0,0
A Boogie Wit Da Hoodie,103960674,2019,3,30,6,House of Blues San Diego,San Diego,CA,92101,0,0
A Boogie Wit Da Hoodie,103961505,2019,4,1,1,House of Blues Anaheim,Anaheim,CA,92802,0,0
A Boogie Wit Da Hoodie,103960676,2019,4,2,2,Belasco Theater Los Angeles,Los Angeles,CA,90015,0,0
A Boogie Wit Da Hoodie,103961507,2019,4,4,4,Fillmore San Francisco,San Francisco,CA,94115,0,0
A Boogie Wit Da Hoodie,103961509,2019,4,5,5,Ace of Spades,Sacramento,CA,95811,0,0
A Boogie Wit Da Hoodie,103975543,2019,4,11,4,House of Blues Boston,Boston,MA,2215,0,0
A Boogie Wit Da Hoodie,104092425,2019,4,20,6,Palace Theatre Albany,Albany,NY,12207,0,0
A Boogie Wit Da Hoodie,104088893,2019,4,27,6,Westchester County Center,White Plains,NY,10607,0,0
A Boogie Wit Da Hoodie,104111741,2019,5,24,5,Oakdale Theatre,Wallingford,CT,6492,0,0
A Boogie Wit Da Hoodie,104245419,2019,8,29,4,Visions Veterans Memorial Arena,Binghamton,NY,13901,0,0
A Boogie Wit Da Hoodie,104281255,2019,10,8,2,Fresno Fairgrounds,Fresno,CA,93702,0,0
A Boogie Wit Da Hoodie,104272228,2019,10,18,5,Oakdale Theatre,Wallingford,CT,6492,0,0
A Boogie Wit Da Hoodie,104379481,2019,11,15,5,Palladium Worcester,Worcester,MA,1608,0,0
A Boogie Wit Da Hoodie,104998590,2021,11,4,4,Tsongas Center,Lowell,MA,1852,0,0
A Boogie Wit Da Hoodie,104998750,2021,11,5,5,Ritz Theatre - NJ,Elizabeth,NJ,7201,0,0
A Boogie Wit Da Hoodie,105000071,2021,11,6,6,Liacouras Center,Philadelphia,PA,19122,0,0
A Boogie Wit Da Hoodie,104998752,2021,11,18,4,Mullins Center,Amherst,MA,1003,0,0
A Boogie Wit Da Hoodie ,103668286,2018,7,18,3,GILT Nightclub,Orlando,FL,32803,0,0
A Boogie Wit Da Hoodie ,103867210,2018,10,10,3,Toads Place - CT,New Haven,CT,6511,0,0
A Boogie Wit Da Hoodie ,104048187,2019,2,16,6,Ali Baba Lounge,Wilkes-Barre,PA,18701,0,0
A Boogie Wit Da Hoodie ,104012580,2019,3,8,5,Brooklyn Steel,Brooklyn,NY,11222,0,0
A Boogie Wit Da Hoodie ,104050086,2019,3,10,7,Bijou Nightclub,Boston,MA,2116,0,0
A Boogie Wit Da Hoodie ,104073944,2019,4,27,6,Stereo Garden,Patchogue,NY,11772,0,0
A Boogie Wit Da Hoodie ,105000073,2021,12,11,6,Cross Insurance Center,Bangor,ME,4401,0,0
A. R. Rahman,103629933,2018,8,18,6,Oakland Arena,Oakland,CA,94621,0,0
A. R. Rahman,103629937,2018,8,31,5,EagleBank Arena,Fairfax,VA,22030,0,0
A. R. Rahman,103756094,2018,9,15,6,Smart Financial Centre,Sugar Land,TX,77479,0,0
A.R. Rahman,103668911,2018,8,25,6,Gas South Arena,Duluth,GA,30097,0,0
"Acoustic Concert: Jon Pardi, Jordan Davis, Lauren Alaina, Travis Denning ",104792483,2021,3,20,6,Rupp Arena,Lexington,KY,40507,0,0
Aerosmith,103782752,2019,4,6,6,Dolby Live at Park MGM,Las Vegas,NV,89109,0,1
Aerosmith,103782753,2019,4,8,1,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103782754,2019,4,11,4,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103782755,2019,4,13,6,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103782756,2019,4,16,2,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103781785,2019,4,18,4,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103782757,2019,4,21,7,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103782758,2019,4,23,2,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103782760,2019,4,26,5,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103781786,2019,6,19,3,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103782761,2019,6,22,6,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103781787,2019,6,24,1,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103781788,2019,6,27,4,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103781789,2019,6,29,6,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103782762,2019,7,2,2,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103781790,2019,7,4,4,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103781791,2019,7,7,7,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,103781792,2019,7,9,2,Dolby Live at Park MGM,Las Vegas,NV,89109,1,0
Aerosmith,104068525,2019,8,8,4,The Theater at MGM National Harbor,Oxon Hill,MD,20745,0,1
Aerosmith,104068193,2019,8,10,6,The Theater at MGM National Harbor,Oxon Hill,MD,20745,1,1
Aerosmith,104068529,2019,8,13,2,The Theater at MGM National Harbor,Oxon Hill,MD,20745,1,0
Aerosmith,104068264,2019,8,16,5,Borgata Casino Event Center,Atlantic City,NJ,8401,0,1
Aerosmith,104068549,2019,8,18,7,Borgata Casino Event Center,Atlantic City,NJ,8401,1,0
Aerosmith,104066470,2019,8,21,3,MassMutual Center,Springfield,MA,1103,0,1
Aerosmith,104066471,2019,8,24,6,MassMutual Center,Springfield,MA,1103,1,1
Aerosmith,104066472,2019,8,26,1,MassMutual Center,Springfield,MA,1103,1,1
Aerosmith,104066473,2019,8,29,4,MassMutual Center,Springfield,MA,1103,1,0
Aerosmith,104050175,2019,9,21,6,Dolby Live at Park MGM,Las Vegas,NV,89109,0,1
Aerosmith,104050176,2019,9,23,1,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050178,2019,9,28,6,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050179,2019,10,1,2,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050180,2019,10,3,4,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050648,2019,10,6,7,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050649,2019,10,8,2,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050650,2019,11,14,4,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050181,2019,11,16,6,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050182,2019,11,19,2,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050183,2019,11,21,4,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050184,2019,11,24,7,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050185,2019,11,26,2,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050186,2019,11,29,5,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050187,2019,12,1,7,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104050188,2019,12,4,3,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104321067,2020,1,29,3,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104317760,2020,1,31,5,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104322076,2020,2,3,1,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104322059,2020,2,5,3,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104319079,2020,2,8,6,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104322060,2020,2,10,1,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104320872,2020,2,13,4,Dolby Live at Park MGM,Las Vegas,NV,89109,1,1
Aerosmith,104320094,2020,2,15,6,Dolby Live at Park MGM,Las Vegas,NV,89109,1,0
Air Supply,103263299,2018,1,26,5,Seminole Casino Immokalee,Immokalee,FL,34142,0,0
Air Supply,103276317,2018,1,27,6,Magic City Casino,Miami,FL,33126,0,0
Air Supply,103235703,2018,1,28,7,King Center for the Performing Arts,Melbourne,FL,32935,0,0
Air Supply,103195390,2018,2,2,5,Duke Energy Center - Memorial Auditorium,Raleigh,NC,27601,0,0
Air Supply,103394326,2018,2,3,6,Sharon L Morse Performing Arts Center,The Villages,FL,32159,0,0
Air Supply,103203268,2018,2,10,6,Salt River Grand Ballroom at Talking Stick Resort,Scottsdale,AZ,85256,0,0
Air Supply,103362744,2018,2,16,5,The Show - Agua Caliente Casino,Rancho Mirage,CA,92270,0,0
Air Supply,103287354,2018,2,17,6,Harrahs Resort SoCal The Events Center,Valley Center,CA,92082,0,0
Air Supply,103404380,2018,2,18,7,San Jose Civic,San Jose,CA,95113,0,0
Air Supply,103302172,2018,2,23,5,Florida Theatre Jacksonville,Jacksonville,FL,32202,0,0
Air Supply,103416107,2018,3,9,5,Hanover Theatre,Worcester,MA,1608,0,0
Air Supply,103332140,2018,3,22,4,American Music Theatre,Lancaster,PA,17602,0,0
Air Supply,103399093,2018,3,23,5,Troy Savings Music Hall,Troy,NY,12180,0,0
Air Supply,103492203,2018,3,28,3,The Theater at MGM National Harbor,Oxon Hill,MD,20745,0,0
Air Supply,103160415,2018,3,30,5,MGM Grand Detroit Event Center,Detroit,MI,48226,0,0
Air Supply,103365723,2018,4,6,5,Northern Lights Casino & Hotel - MN,Walker,MN,56484,0,0
Air Supply,103281736,2018,4,7,6,Dakota Magic Casino and Resort,Hankinson,ND,58041,0,0
Air Supply,103118011,2018,4,20,5,Saban Theatre,Beverly Hills,CA,90211,0,0
Air Supply,103356288,2018,4,21,6,Harrahs South Shore Showroom,Stateline,NV,89449,0,0
Air Supply,103597321,2018,5,5,6,Cache Creek Casino - Club 88,Brooks,CA,95606,0,0
Air Supply,103530265,2018,5,11,5,Ridgefield Playhouse,Ridgefield,CT,6877,0,0
Air Supply,103198864,2018,5,18,5,WinStar World Casino,Thackerville,OK,73459,0,0
Air Supply,103491196,2018,5,19,6,Golden Nugget - Lake Charles,Lake Charles,LA,70601,0,0
Air Supply,103413625,2018,5,25,5,The Orleans Showroom,Las Vegas,NV,89103,0,1
Air Supply,103413626,2018,5,26,6,The Orleans Showroom,Las Vegas,NV,89103,1,1
Air Supply,103413627,2018,5,27,7,The Orleans Showroom,Las Vegas,NV,89103,1,0
Air Supply,103305542,2018,6,22,5,Silver Creek Event Center at Four Winds,New Buffalo,MI,49117,0,0
Air Supply,103616232,2018,6,24,7,Gallagher Bluedorn Performing Arts Center,Cedar Falls,IA,50613,0,0
Air Supply,103597100,2018,6,29,5,IP Casino Resort and Spa,Biloxi,MS,39530,0,1
Air Supply,103597101,2018,6,30,6,IP Casino Resort and Spa,Biloxi,MS,39530,1,0
Air Supply,103492321,2018,7,14,6,Rose Music Center at The Heights,Huber Heights,OH,45424,0,0
Air Supply,103671102,2018,8,3,5,Desert Diamond Casino Sahuarita,Sahuarita,AZ,85629,0,0
Air Supply,103530267,2018,8,4,6,The Canyon Santa Clarita,Santa Clarita,CA,91355,0,0
Air Supply,103530266,2018,8,10,5,Ulster Performing Arts Center,Kingston,NY,12401,0,0
Air Supply,103477563,2018,8,11,6,NYCB Theatre at Westbury,Westbury,NY,11590,0,0
Air Supply,103584000,2018,8,12,7,Mahaiwe Performing Arts Center,Great Barrington,MA,1230,0,0
Air Supply,103530269,2018,8,17,5,The Rose,Pasadena,CA,91101,0,0
Air Supply,103738893,2018,8,31,5,The Orleans Showroom,Las Vegas,NV,89103,0,1
Air Supply,103738894,2018,9,1,6,The Orleans Showroom,Las Vegas,NV,89103,1,1
Air Supply,103738895,2018,9,2,7,The Orleans Showroom,Las Vegas,NV,89103,1,0
Air Supply,103671164,2018,9,14,5,Riverwind Casino,Norman,OK,73069,0,0
Air Supply,103578881,2018,9,15,6,Wagner Noel Performing Arts Center,Midland,TX,79707,0,0
Air Supply,103560110,2018,9,21,5,Humphreys Concerts by the Bay,San Diego,CA,92106,0,0
Air Supply,103621549,2018,9,22,6,Grove of Anaheim,Anaheim,CA,92806,0,0
Air Supply,103626035,2018,9,29,6,Central Washington State Fair,Yakima,WA,98901,0,0
Air Supply,103705859,2018,10,13,6,Grand Casino Hinckley Event Center,Hinckley,MN,55037,0,0
Air Supply,103626041,2018,10,25,4,Cary Hall,Lexington,MA,2420,0,0
Air Supply,103619975,2018,10,27,6,Tarrytown Music Hall,Tarrytown,NY,10591,0,0
Air Supply,103758191,2018,11,2,5,Emens Auditorium,Muncie,IN,47306,0,0
Air Supply,103766338,2018,11,3,6,Arcada Theatre,St Charles,IL,60174,0,0
Air Supply,103592501,2018,11,9,5,St George Theatre,Staten Island,NY,10301,0,0
Air Supply,103817608,2018,11,10,6,Resorts Atlantic City,Atlantic City,NJ,8401,0,0
Air Supply,103629980,2018,11,11,7,Penns Peak,Jim Thorpe,PA,18229,0,0
Air Supply,103828298,2018,11,15,4,Northern Quest Casino,Spokane,WA,99224,0,0
Air Supply,103822402,2018,11,16,5,Eccles Theater - Salt Lake City,Salt Lake City,UT,84101,0,0
Air Supply,103706476,2018,11,17,6,Fort Hall Casino,Fort Hall,ID,83203,0,0
Air Supply,103903150,2019,1,11,5,Magic City Casino,Miami,FL,33126,0,0
Air Supply,103833669,2019,1,13,7,Van Wezel Performing Arts Hall,Sarasota,FL,34236,0,0
Air Supply,103843541,2019,1,17,4,Stafford Centre,Stafford,TX,77477,0,0
Air Supply,103843515,2019,1,18,5,Oxford Performing Arts Center,Oxford,AL,36203,0,0
Air Supply,103906438,2019,1,27,7,King Center for the Performing Arts,Melbourne,FL,32935,0,0
Air Supply,103947845,2019,2,1,5,Cerritos Center,Cerritos,CA,90703,0,0
Air Supply,103961223,2019,2,8,5,San Jose Civic,San Jose,CA,95113,0,0
Air Supply,103943161,2019,2,9,6,Star Of The Desert Arena at Primm Valley Resorts,Primm,NV,89019,0,0
Air Supply,104005209,2019,3,1,5,Blue Gate Theater,Shipshewana,IN,46565,0,0
Air Supply,103961367,2019,3,2,6,MGM Grand Detroit Event Center,Detroit,MI,48226,0,0
Air Supply,104005541,2019,3,15,5,Cache Creek Casino - Club 88,Brooks,CA,95606,0,1
Air Supply,104005542,2019,3,16,6,Cache Creek Casino - Club 88,Brooks,CA,95606,1,0
Air Supply,103971017,2019,3,22,5,Wind Creek Event Center,Bethlehem,PA,18015,0,0
Air Supply,103946448,2019,3,23,6,Bergen Performing Arts Center,Englewood,NJ,7631,0,0
Air Supply,103889673,2019,3,29,5,Cabot Theatre,Beverly,MA,1915,0,0
Air Supply,103766056,2019,3,30,6,Paramount Theatre Rutland,Rutland,VT,5701,0,0
Air Supply,103703875,2019,4,5,5,Saban Theatre,Beverly Hills,CA,90211,0,0
Air Supply,103989318,2019,4,6,6,Nugget Event Center,Sparks,NV,89431,0,0
Air Supply,103927854,2019,4,12,5,Cape Fear Community College,Wilmington,NC,28401,0,0
Air Supply,104084494,2019,4,13,6,Frederick Brown Jr. Amphitheater,Peachtree City,GA,30269,0,0
Air Supply,104038253,2019,5,10,5,Hollywood Casino at The Meadows,Washington,PA,15301,0,0
Air Supply,104030054,2019,5,24,5,The Orleans Showroom,Las Vegas,NV,89103,0,1
Air Supply,104028500,2019,5,25,6,The Orleans Showroom,Las Vegas,NV,89103,1,1
Air Supply,104030052,2019,5,26,7,The Orleans Showroom,Las Vegas,NV,89103,1,0
Air Supply,104113218,2019,6,8,6,Eagle Mountain Casino,Porterville,CA,93257,0,0
Air Supply,104106829,2019,6,9,7,San Mateo County Event Center,San Mateo,CA,94403,0,0
Air Supply,104045465,2019,6,21,5,The Theater at MGM National Harbor,Oxon Hill,MD,20745,0,0
Air Supply,104028241,2019,6,22,6,Borgata Casino Music Box,Atlantic City,NJ,8401,0,0
Air Supply,104115082,2019,6,23,7,Springfield Symphony Hall,Springfield,MA,1103,0,0
Air Supply,104063384,2019,6,28,5,Del Mar Fairgrounds,Del Mar,CA,92014,0,0
Air Supply,103960682,2019,7,26,5,Rose Music Center at The Heights,Huber Heights,OH,45424,0,0
Air Supply,104050270,2019,7,28,7,Cain Park,Cleveland Heights,OH,44118,0,0
Air Supply,104126431,2019,8,2,5,NYCB Theatre at Westbury,Westbury,NY,11590,0,0
Air Supply,104137738,2019,8,16,5,Starlight Bowl,Burbank,CA,91501,0,0
Air Supply,103963241,2019,8,17,6,Libbey Bowl,Ojai,CA,93023,0,0
Air Supply,104128740,2019,8,30,5,The Orleans Showroom,Las Vegas,NV,89103,0,1
Air Supply,104128741,2019,8,31,6,The Orleans Showroom,Las Vegas,NV,89103,1,1
Air Supply,104128194,2019,9,1,7,The Orleans Showroom,Las Vegas,NV,89103,1,0
Air Supply,104090915,2019,9,7,6,Pabst Theater,Milwaukee,WI,53202,0,0
Air Supply,104127122,2019,9,13,5,Grove of Anaheim,Anaheim,CA,92806,0,0
Air Supply,104242091,2019,9,14,6,Pechanga Entertainment Center,Temecula,CA,92592,0,0
Air Supply,104104628,2019,9,20,5,Thunder Valley Casino Resort,Lincoln,CA,95648,0,0
Air Supply,104076456,2019,9,29,7,Arcada Theatre,St Charles,IL,60174,0,0
Air Supply,104176657,2019,10,5,6,Paramount Theatre Oakland,Oakland,CA,94612,0,0
Air Supply,104154751,2019,10,12,6,Stiefel Theatre for the Performing Arts,Salina,KS,67401,0,0
Air Supply,104146672,2019,10,17,4,Ridgefield Playhouse,Ridgefield,CT,6877,0,0
Air Supply,104100628,2019,10,18,5,Lynn Memorial Auditorium,Lynn,MA,1901,0,0
Air Supply,104219811,2019,10,19,6,Parx Casino and Racing,Bensalem,PA,19020,0,0
Air Supply,104242084,2019,10,25,5,Beau Rivage Theatre,Biloxi,MS,39530,0,1
Air Supply,104237903,2019,10,26,6,Beau Rivage Theatre,Biloxi,MS,39530,1,0
Air Supply,104240579,2020,1,9,4,Circle Square Cultural Center,Ocala,FL,34481,0,0
Air Supply,104375510,2020,1,10,5,Ruth Eckerd Hall,Clearwater,FL,33759,0,0
Air Supply,104350607,2020,1,11,6,Magic City Casino,Miami,FL,33126,0,0
Air Supply,104531928,2020,1,17,5,French Lick Springs Resort and Casino,French Lick,IN,47432,0,0
Air Supply,104421315,2020,1,18,6,Akron Civic Theatre,Akron,OH,44308,0,0
Air Supply,104402103,2020,1,30,4,Tarrytown Music Hall,Tarrytown,NY,10591,0,0
Air Supply,104379059,2020,2,1,6,Hackensack Meridian Health Theatre,Red Bank,NJ,7701,0,0
Air Supply,104468199,2020,2,6,4,Plymouth Memorial Hall,Plymouth,MA,2360,0,0
Air Supply,104473669,2020,2,7,5,Hanover Theatre,Worcester,MA,1608,0,0
Air Supply,104467308,2020,2,8,6,Lowell Memorial Auditorium,Lowell,MA,1852,0,0
Air Supply,104468736,2020,2,21,5,The Canyon Santa Clarita,Santa Clarita,CA,91355,0,0
Air Supply,104493358,2020,2,22,6,San Jose Civic,San Jose,CA,95113,0,0
Air Supply,104484524,2020,2,27,4,Troy Savings Music Hall,Troy,NY,12180,0,0
Air Supply,104387279,2020,2,28,5,Bergen Performing Arts Center,Englewood,NJ,7631,0,0
Air Supply,104388834,2020,2,29,6,Community Theatre at Mayo Performing Arts Center,Morristown,NJ,7960,0,0
Air Supply,104499946,2020,3,6,5,Ballys Lake Tahoe,Stateline,NV,89449,0,0
Air Supply,104540181,2020,3,14,6,Tuacahn Amphitheatre,Ivins,UT,84738,0,0
Air Supply,104769352,2021,1,30,6,Florida Theatre Jacksonville,Jacksonville,FL,32202,0,0
Air Supply,104806414,2021,4,30,5,Mesquite Arena,Mesquite,TX,75149,0,0
Air Supply,104807799,2021,5,1,6,Houston Arena Theatre,Houston,TX,77074,0,0
Air Supply,104849618,2021,7,18,7,Mohegan Sun Arena-CT,Uncasville,CT,6382,0,0
Air Supply,104879289,2021,8,6,5,Birchmere,Alexandria,VA,22305,0,0
Air Supply,104883623,2021,8,7,6,Palace Theatre Greensburg,Greensburg,PA,15601,0,0
Air Supply,104836694,2021,8,8,7,Cape Cod Melody Tent,Hyannis,MA,2601,0,0
Air Supply,104883800,2021,8,14,6,The Factory - Chesterfield,Chesterfield,MO,63005,0,0
Air Supply,104876157,2021,8,21,6,Grove of Anaheim,Anaheim,CA,92806,0,0
Air Supply,104901728,2021,9,24,5,Music Hall Center - Detroit,Detroit,MI,48226,0,0
Air Supply,104883081,2021,10,1,5,Salt River Grand Ballroom at Talking Stick Resort,Scottsdale,AZ,85256,0,0
Air Supply,104912380,2021,10,2,6,Pechanga Entertainment Center,Temecula,CA,92592,0,0
Air Supply,104872251,2021,10,8,5,San Jose Civic,San Jose,CA,95113,0,0
Air Supply,104905784,2021,10,15,5,Copernicus Center,Chicago,IL,60630,0,0
Air Supply,104915378,2021,10,22,5,Lynn Memorial Auditorium,Lynn,MA,1901,0,0
Air Supply,104916219,2021,10,23,6,Palace Theatre at Stamford Center for the Arts,Stamford,CT,6901,0,0
Air Supply,104864672,2021,10,28,4,Hackensack Meridian Health Theatre,Red Bank,NJ,7701,0,0
Air Supply,104826042,2021,11,4,4,North Charleston Performing Arts Center,North Charleston,SC,29418,0,0
Air Supply,104823251,2021,11,5,5,Alabama Theatre Birmingham,Birmingham,AL,35203,0,0
Air Supply,105109009,2022,1,21,5,Soaring Eagle Casino and Resort,Mount Pleasant,MI,48858,0,0
Air Supply,105102828,2022,1,22,6,Mystic Lake Casino Hotel,Prior Lake,MN,55372,0,0
Air Supply,105107361,2022,1,23,7,Alberta Bair Theater,Billings,MT,59103,0,0
Air Supply,105066608,2022,1,29,6,Macon City Auditorium,Macon,GA,31201,0,0
Air Supply,105094095,2022,1,30,7,Florida Theatre Jacksonville,Jacksonville,FL,32202,0,0
Air Supply,105086100,2022,2,4,5,State Theatre New Brunswick,New Brunswick,NJ,8901,0,0
Air Supply,105027837,2022,2,5,6,Borgata Casino Music Box,Atlantic City,NJ,8401,0,0
Air Supply,105072832,2022,2,6,7,State Theatre Portland,Portland,ME,4101,0,0
Air Supply,105157259,2022,2,12,6,The Show - Agua Caliente Casino,Rancho Mirage,CA,92270,0,0
Air Supply,105157459,2022,2,26,6,Peoples Bank Theatre,Marietta,OH,45750,0,0
Air Supply,105044153,2022,3,5,6,King Center for the Performing Arts,Melbourne,FL,32935,0,0
Air Supply,105179219,2022,3,27,7,Sharon L Morse Performing Arts Center,The Villages,FL,32159,0,0
Air Supply ,103342555,2018,2,9,5,River City Casino,St. Louis,MO,63125,0,0
Air Supply ,103308493,2018,2,14,3,Emerald Queen Casino,Tacoma,WA,98404,0,0
Air Supply ,103522471,2018,6,23,6,Ameristar Casino Hotel Kansas City,Kansas City,MO,64161,0,0
Air Supply ,103566643,2018,7,7,6,Snoqualmie Casino - WA,Snoqualmie,WA,98065,0,0
Air Supply ,103539245,2018,7,15,7,MGM Northfield Park - Center Stage,Northfield,OH,44067,0,0
Air Supply ,103595391,2018,8,16,4,Frederik Meijer Gardens,Grand Rapids,MI,49525,0,0
Air Supply ,103750191,2018,9,13,4,Hard Rock Hotel and Casino Tulsa - The Joint,Catoosa,OK,74015,0,0
Air Supply ,103702962,2018,9,28,5,Chumash Casino Resort,Santa Ynez,CA,93460,0,0
Air Supply ,103875314,2019,1,12,6,Seminole Casino Immokalee,Immokalee,FL,34142,0,0
Air Supply ,103869268,2019,1,19,6,Harrahs Cherokee Resort Event Center,Cherokee,NC,28719,0,0
Air Supply ,103845548,2019,2,2,6,Salt River Grand Ballroom at Talking Stick Resort,Scottsdale,AZ,85256,0,0
Air Supply ,103966308,2019,2,14,4,Emerald Queen Casino,Tacoma,WA,98404,0,0
Air Supply ,103902156,2019,2,15,5,Harrahs Resort SoCal The Events Center,Valley Center,CA,92082,0,0
Air Supply ,103959328,2019,3,8,5,Island Resort & Casino - MI,Harris,MI,49845,0,1
Air Supply ,103958289,2019,3,9,6,Island Resort & Casino - MI,Harris,MI,49845,1,0
